label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
Right,0.11046860367059708,0.18891641497612,0.2653372883796692,0.32298368215560913,0.37550538778305054,0.21479037404060364,0.20684611797332764,0.2030877321958542,0.20789620280265808,0.15907154977321625,0.15149334073066711,0.15880152583122253,0.16772586107254028,0.10818447172641754,0.0986662358045578,0.1122794896364212,0.12617185711860657,0.06075921654701233,0.052408792078495026,0.06745260953903198,0.07869251817464828,0.7311173677444458,0.6989426612854004,0.62911456823349,0.5652078986167908,0.5475754141807556,0.48866006731987,0.4489000141620636,0.5292742252349854,0.5365999937057495,0.485356867313385,0.4519112706184387,0.5532309412956238,0.5474493503570557,0.49507272243499756,0.46981459856033325,0.5583774447441101,0.5556883811950684,0.5097594261169434,0.4919698238372803,0.5489498972892761,0.557742178440094,-2.7491634568832524e-07,-0.040262166410684586,-0.05741660296916962,-0.06950180977582932,-0.07184305787086487,-0.02752760984003544,-0.0588182657957077,-0.06794176995754242,-0.0713580772280693,-0.020302338525652885,-0.05390390008687973,-0.05108996108174324,-0.043163493275642395,-0.01963242143392563,-0.052468057721853256,-0.031936388462781906,-0.011864850297570229,-0.02265310287475586,-0.03511680290102959,-0.016640150919556618,0.0005822948296554387
Right,0.1336883008480072,0.2122039794921875,0.2853727340698242,0.34265100955963135,0.39426571130752563,0.2267349362373352,0.2253287434577942,0.2194274216890335,0.22173058986663818,0.17452238500118256,0.16949714720249176,0.1749151349067688,0.1798856109380722,0.12429704517126083,0.11653462052345276,0.1309921145439148,0.1419125199317932,0.07718463987112045,0.07196839153766632,0.08738932758569717,0.0957537367939949,0.7182639837265015,0.6860926151275635,0.6105692982673645,0.5507957935333252,0.5324557423591614,0.47335660457611084,0.4388136863708496,0.5156422853469849,0.5220274925231934,0.4670836329460144,0.44176632165908813,0.5374577641487122,0.5323693156242371,0.47479864954948425,0.45847049355506897,0.5449382066726685,0.5415641069412231,0.4875646233558655,0.4761398732662201,0.5364313721656799,0.5478657484054565,-2.347584455719698e-07,-0.039181433618068695,-0.05783965438604355,-0.07238546758890152,-0.07868346571922302,-0.025646651163697243,-0.057888854295015335,-0.06982899457216263,-0.07526025921106339,-0.020383765920996666,-0.05478771775960922,-0.054551973938941956,-0.04772873595356941,-0.021609194576740265,-0.05687733739614487,-0.04009830579161644,-0.021381409838795662,-0.026221776381134987,-0.04118400439620018,-0.02412259951233864,-0.006886340212076902
Right,0.1384461224079132,0.22009634971618652,0.2961779832839966,0.35028451681137085,0.40205270051956177,0.23641854524612427,0.2365722805261612,0.2286316305398941,0.22902201116085052,0.1843656748533249,0.18316037952899933,0.18634545803070068,0.18980082869529724,0.13425131142139435,0.1307809203863144,0.14234860241413116,0.1502046138048172,0.0859564021229744,0.08647605031728745,0.10077923536300659,0.10741464048624039,0.7126258015632629,0.687110185623169,0.6123501658439636,0.5491087436676025,0.5308682918548584,0.4732913076877594,0.43476295471191406,0.5162134170532227,0.5273540019989014,0.46544429659843445,0.4333485960960388,0.5325090885162354,0.5304936170578003,0.47104939818382263,0.45471692085266113,0.5416045188903809,0.537251353263855,0.48246583342552185,0.4726015031337738,0.533952534198761,0.5428765416145325,-2.7176506023351976e-07,-0.03986747935414314,-0.05873828008770943,-0.07383567094802856,-0.08050429821014404,-0.02240465022623539,-0.05466726794838905,-0.06546252220869064,-0.07002804428339005,-0.017272211611270905,-0.05356389284133911,-0.05305132269859314,-0.044603604823350906,-0.019024180248379707,-0.05555320158600807,-0.03846721351146698,-0.018614770844578743,-0.024337749928236008,-0.04018543288111687,-0.023170052096247673,-0.00553275877609849
Right,0.15325629711151123,0.23288017511367798,0.3081406354904175,0.36598286032676697,0.4194071292877197,0.2576790153980255,0.25501811504364014,0.2497759461402893,0.2524077594280243,0.2074410766363144,0.20031589269638062,0.20529884099960327,0.21116244792938232,0.15730352699756622,0.14915308356285095,0.16268393397331238,0.17394661903381348,0.1076643094420433,0.10250012576580048,0.11841005086898804,0.12951266765594482,0.6977769136428833,0.6734520792961121,0.6012828350067139,0.5352374911308289,0.5170583724975586,0.459099143743515,0.4143402576446533,0.4918592870235443,0.5039055943489075,0.45080798864364624,0.417351096868515,0.5171810388565063,0.5163065791130066,0.45585063099861145,0.43540820479393005,0.5272796154022217,0.5285234451293945,0.4654636085033417,0.45229458808898926,0.5180779695510864,0.531919538974762,-2.3166505513927405e-07,-0.03804648667573929,-0.05585065484046936,-0.0707031786441803,-0.07772044837474823,-0.01739545539021492,-0.050320450216531754,-0.06222715973854065,-0.06680285185575485,-0.012326094321906567,-0.048620402812957764,-0.048042431473731995,-0.03941195830702782,-0.014512942172586918,-0.05232160910964012,-0.03473050147294998,-0.013916045427322388,-0.020003577694296837,-0.03678768500685692,-0.01982346922159195,-0.0017385912360623479
Right,0.1656799614429474,0.24641068279743195,0.31949537992477417,0.37624499201774597,0.4288289546966553,0.2657667398452759,0.2632118761539459,0.25854235887527466,0.2600577771663666,0.21307937800884247,0.20881754159927368,0.2147248089313507,0.2200210690498352,0.16252434253692627,0.1561865210533142,0.1697363555431366,0.1789950728416443,0.11412206292152405,0.11202814429998398,0.1276048719882965,0.13469260931015015,0.6892422437667847,0.6592119932174683,0.5838229656219482,0.5215520262718201,0.5119155645370483,0.44636285305023193,0.40108591318130493,0.47869306802749634,0.49268803000450134,0.4419029653072357,0.40503934025764465,0.5058795213699341,0.5060185790061951,0.44929832220077515,0.42391836643218994,0.5140224695205688,0.5145556330680847,0.46219587326049805,0.441852331161499,0.5009894371032715,0.5126044750213623,-2.1776753555968753e-07,-0.037429358810186386,-0.05368535965681076,-0.06671629846096039,-0.07136356830596924,-0.018279550597071648,-0.05049589276313782,-0.06143037602305412,-0.06493040174245834,-0.013525793328881264,-0.04809892177581787,-0.04668022692203522,-0.03754464536905289,-0.0159964207559824,-0.05230580270290375,-0.03575962781906128,-0.0156099833548069,-0.02172461710870266,-0.03710879385471344,-0.020587483420968056,-0.0029901093803346157
Right,0.16648241877555847,0.24666449427604675,0.32024165987968445,0.37673473358154297,0.4300096929073334,0.2716761827468872,0.2668965458869934,0.2615976631641388,0.2633698284626007,0.21872808039188385,0.21354469656944275,0.21939221024513245,0.2249709963798523,0.16801214218139648,0.161102294921875,0.1740344613790512,0.18396247923374176,0.11970193684101105,0.11510200798511505,0.13135725259780884,0.14106568694114685,0.6884699463844299,0.658759593963623,0.5851027369499207,0.521715521812439,0.5100122690200806,0.43995729088783264,0.39618539810180664,0.47932130098342896,0.49164339900016785,0.43642061948776245,0.39999836683273315,0.5033820867538452,0.499347984790802,0.4448890686035156,0.41839781403541565,0.5087159872055054,0.5057773590087891,0.4583906829357147,0.4400023818016052,0.5002965331077576,0.5101541876792908,-2.6520621076997486e-07,-0.03984685242176056,-0.05776864290237427,-0.07164578884840012,-0.0761185735464096,-0.020432038232684135,-0.0538255013525486,-0.06557123363018036,-0.06985622644424438,-0.014519468881189823,-0.04960101097822189,-0.04787797853350639,-0.03875545784831047,-0.016029108315706253,-0.050954997539520264,-0.031971193850040436,-0.011041373014450073,-0.021301746368408203,-0.034915897995233536,-0.01644153892993927,0.0020765764638781548
Right,0.17157582938671112,0.2504281997680664,0.32342520356178284,0.380154013633728,0.43420839309692383,0.2733154296875,0.2712887227535248,0.26536116003990173,0.2656136453151703,0.2204410880804062,0.21763485670089722,0.2225569188594818,0.22736582159996033,0.16976815462112427,0.16557788848876953,0.17839542031288147,0.18765993416309357,0.12175450474023819,0.11972147226333618,0.13517649471759796,0.14290888607501984,0.6798381209373474,0.6509894132614136,0.5791434049606323,0.5196800827980042,0.5151776075363159,0.4331974685192108,0.3896815776824951,0.4719330072402954,0.4852926731109619,0.4295668601989746,0.3952566981315613,0.49692535400390625,0.49231448769569397,0.4381405711174011,0.41222408413887024,0.5010674595832825,0.49921777844429016,0.452493280172348,0.43195870518684387,0.4893456697463989,0.49938517808914185,-2.2615527939251479e-07,-0.03981978818774223,-0.059170227497816086,-0.0750836580991745,-0.08206620812416077,-0.022144699469208717,-0.05580107495188713,-0.06730378419160843,-0.07129601389169693,-0.017005467787384987,-0.051586683839559555,-0.04939141124486923,-0.04029369726777077,-0.019281383603811264,-0.05328137055039406,-0.03461667522788048,-0.01433117501437664,-0.025433531031012535,-0.03821570426225662,-0.020199788734316826,-0.002425198908895254
Right,0.17093074321746826,0.250424325466156,0.32342007756233215,0.37978920340538025,0.43349361419677734,0.2753757834434509,0.2722506821155548,0.2685111463069916,0.2708680033683777,0.22145895659923553,0.21899858117103577,0.2247985452413559,0.2294202744960785,0.17059120535850525,0.1668197512626648,0.17926116287708282,0.18841306865215302,0.12215399742126465,0.11984556913375854,0.13589394092559814,0.14507636427879333,0.6824634671211243,0.6505140066146851,0.5801355838775635,0.5200265049934387,0.5163642764091492,0.4336914122104645,0.39018863439559937,0.47358524799346924,0.48680004477500916,0.431169718503952,0.3957093358039856,0.4980812072753906,0.4945988357067108,0.44012659788131714,0.41025611758232117,0.5011734962463379,0.5018923878669739,0.4548492431640625,0.4321638345718384,0.49203070998191833,0.5045519471168518,-2.6512307726989093e-07,-0.0376068539917469,-0.055218975991010666,-0.06922557950019836,-0.07395769655704498,-0.0206464771181345,-0.05354684591293335,-0.06530988216400146,-0.06967902928590775,-0.015881372615695,-0.049376629292964935,-0.04776658117771149,-0.03962043672800064,-0.018068186938762665,-0.05107780545949936,-0.03195815905928612,-0.011732300743460655,-0.02388724684715271,-0.035877738147974014,-0.0166257843375206,0.0019473882857710123
Right,0.17199373245239258,0.24977926909923553,0.3264539837837219,0.38875100016593933,0.43820732831954956,0.27896934747695923,0.2749180793762207,0.271037757396698,0.2729150652885437,0.22596395015716553,0.22166724503040314,0.22872650623321533,0.23348981142044067,0.1753782033920288,0.17128291726112366,0.1849244236946106,0.1938243806362152,0.12763500213623047,0.12626373767852783,0.14263175427913666,0.1506938934326172,0.6645663976669312,0.6400625705718994,0.5823348760604858,0.5465867519378662,0.5592326521873474,0.4287868142127991,0.3857448697090149,0.46525660157203674,0.47520387172698975,0.4224972724914551,0.391030490398407,0.48932260274887085,0.4841573238372803,0.42842310667037964,0.40835002064704895,0.4941733777523041,0.4906361997127533,0.439922034740448,0.4278511703014374,0.48450538516044617,0.4930654466152191,-1.6550457360153814e-07,-0.041269563138484955,-0.06282593309879303,-0.0804060772061348,-0.08945516496896744,-0.026230720803141594,-0.06107291951775551,-0.07561206072568893,-0.08201979100704193,-0.02010456845164299,-0.05342869833111763,-0.053305573761463165,-0.046781450510025024,-0.021041996777057648,-0.05231492221355438,-0.03586716577410698,-0.0180808212608099,-0.02613053284585476,-0.03622442111372948,-0.018703969195485115,-0.00199686991982162
Right,0.16759485006332397,0.24552705883979797,0.3246259093284607,0.3931204080581665,0.44585564732551575,0.28243288397789,0.2761591970920563,0.2740457057952881,0.2790023982524872,0.2275465577840805,0.22332163155078888,0.2302614152431488,0.2360898107290268,0.17661577463150024,0.17360565066337585,0.1857539713382721,0.19567903876304626,0.12866723537445068,0.12749317288398743,0.14347748458385468,0.15181025862693787,0.6687638759613037,0.6404869556427002,0.589305579662323,0.5582781434059143,0.5766088962554932,0.43264394998550415,0.3874549865722656,0.46503499150276184,0.47031545639038086,0.4283842146396637,0.39316534996032715,0.494204580783844,0.483639121055603,0.4339345097541809,0.407302588224411,0.49626779556274414,0.4913349747657776,0.4445641040802002,0.4283020496368408,0.4868955910205841,0.4977509379386902,-1.6312722550537728e-07,-0.043192606419324875,-0.06692013144493103,-0.08583460748195648,-0.09558264911174774,-0.031578075140714645,-0.06725242733955383,-0.08059582859277725,-0.08594867587089539,-0.024520309641957283,-0.056842319667339325,-0.05440935865044594,-0.046861398965120316,-0.024541910737752914,-0.05442507937550545,-0.035309553146362305,-0.01649242267012596,-0.028975123539566994,-0.03693563863635063,-0.016977617517113686,0.0009867841145023704
Right,0.16770991683006287,0.2450771927833557,0.3260704278945923,0.39681997895240784,0.4469413459300995,0.28257712721824646,0.27771955728530884,0.2754448652267456,0.27911999821662903,0.22778449952602386,0.22619912028312683,0.23274528980255127,0.2373146414756775,0.1779499053955078,0.1762407422065735,0.1882316768169403,0.19745784997940063,0.1327131986618042,0.1312897503376007,0.1477924883365631,0.1541706919670105,0.6664339900016785,0.6391421556472778,0.5928229093551636,0.5713135600090027,0.5963228940963745,0.42923039197921753,0.3952450752258301,0.4689404368400574,0.4650420546531677,0.42429912090301514,0.39849740266799927,0.49619078636169434,0.4806064963340759,0.4294615387916565,0.4112897515296936,0.4969024956226349,0.48618942499160767,0.4400130808353424,0.42822906374931335,0.48500216007232666,0.49299106001853943,-1.3440046586765675e-07,-0.04770282283425331,-0.07170931249856949,-0.08846567571163177,-0.09540924429893494,-0.03951098024845123,-0.07328041642904282,-0.08512262254953384,-0.09001649171113968,-0.02995263785123825,-0.06036379188299179,-0.05869021266698837,-0.053229060024023056,-0.027039840817451477,-0.05489124730229378,-0.037952736020088196,-0.022012194618582726,-0.02882504090666771,-0.03456027805805206,-0.015133660286664963,0.0012108957162126899
Right,0.16988614201545715,0.24804390966892242,0.3288758397102356,0.3991389870643616,0.4465051591396332,0.2827170789241791,0.284544974565506,0.27879151701927185,0.2792496085166931,0.22716867923736572,0.2331516295671463,0.23692381381988525,0.2377704232931137,0.17679369449615479,0.18125596642494202,0.19154514372348785,0.19640356302261353,0.1314385086297989,0.13451525568962097,0.1506960541009903,0.1553093045949936,0.6653239727020264,0.636124849319458,0.5914338827133179,0.5752274394035339,0.6036224365234375,0.42446810007095337,0.3909018039703369,0.46900051832199097,0.46956831216812134,0.41930609941482544,0.39431723952293396,0.4910966753959656,0.4815511405467987,0.4266120493412018,0.4074450731277466,0.4934339225292206,0.48963335156440735,0.4401968717575073,0.42695876955986023,0.48451629281044006,0.49492883682250977,-1.3372908824749175e-07,-0.041715264320373535,-0.06454359740018845,-0.08199910819530487,-0.09093153476715088,-0.0353710912168026,-0.06781667470932007,-0.08177302777767181,-0.08925189822912216,-0.029089421033859253,-0.059785567224025726,-0.06219993531703949,-0.06063532084226608,-0.028260864317417145,-0.05511187016963959,-0.03994614630937576,-0.02597898617386818,-0.0315258726477623,-0.03724406287074089,-0.018016304820775986,-0.0021389443427324295
Right,0.16763654351234436,0.24554473161697388,0.32628974318504333,0.3994448184967041,0.4465426206588745,0.28233104944229126,0.2876880466938019,0.2810320556163788,0.28376612067222595,0.2280377745628357,0.23708882927894592,0.23850834369659424,0.23946169018745422,0.17823168635368347,0.1840904951095581,0.19319462776184082,0.19920924305915833,0.13441498577594757,0.13686957955360413,0.15378138422966003,0.15797607600688934,0.6604554057121277,0.6304746270179749,0.5941844582557678,0.5820817947387695,0.6076780557632446,0.4218413531780243,0.3944760262966156,0.46293210983276367,0.4568876028060913,0.4162122905254364,0.39668136835098267,0.48506829142570496,0.470953106880188,0.4222906231880188,0.40787094831466675,0.48768556118011475,0.48085758090019226,0.43478068709373474,0.4231562614440918,0.47848737239837646,0.4877468943595886,-8.484308011702524e-08,-0.04266301542520523,-0.06640057265758514,-0.0841362327337265,-0.09303777664899826,-0.03433241322636604,-0.06779845803976059,-0.08349977433681488,-0.09155236184597015,-0.026612455025315285,-0.058366451412439346,-0.0633510872721672,-0.06369293481111526,-0.024205081164836884,-0.05060112848877907,-0.03743969649076462,-0.025016184896230698,-0.025846805423498154,-0.02857794240117073,-0.008734342642128468,0.007046930491924286
Right,0.17018568515777588,0.24834555387496948,0.32813483476638794,0.39779427647590637,0.4439936876296997,0.2883996367454529,0.28696876764297485,0.2815866470336914,0.2865442633628845,0.23330983519554138,0.23556427657604218,0.23969779908657074,0.24377112090587616,0.1832948476076126,0.18484097719192505,0.19494378566741943,0.2030622363090515,0.1379796415567398,0.13844721019268036,0.15319429337978363,0.16008062660694122,0.6523293852806091,0.6294819116592407,0.5949963331222534,0.5830788612365723,0.6153284907341003,0.42458486557006836,0.38943326473236084,0.4626464247703552,0.46093225479125977,0.4190481901168823,0.38842886686325073,0.48255670070648193,0.47450581192970276,0.4232299327850342,0.3993628919124603,0.484510600566864,0.4833768308162689,0.432365745306015,0.4184575080871582,0.47569429874420166,0.4864376187324524,-1.030182446015715e-07,-0.040911637246608734,-0.06524361670017242,-0.0851760283112526,-0.09687022864818573,-0.031017491593956947,-0.06610892713069916,-0.08418668806552887,-0.09414029866456985,-0.024653557687997818,-0.057976316660642624,-0.0621073953807354,-0.060897327959537506,-0.024058571085333824,-0.051431696861982346,-0.03546596318483353,-0.0202932171523571,-0.02775605395436287,-0.03181932866573334,-0.011728876270353794,0.004799156915396452
Right,0.16808941960334778,0.2439478039741516,0.32654431462287903,0.39768704771995544,0.4387413263320923,0.2839534282684326,0.2871636748313904,0.2807821035385132,0.28540486097335815,0.23171019554138184,0.2372259497642517,0.23949235677719116,0.24297752976417542,0.18352070450782776,0.18597400188446045,0.19517019391059875,0.2030627727508545,0.13959498703479767,0.14066283404827118,0.156387597322464,0.1610356867313385,0.6466642618179321,0.6267650723457336,0.5971797704696655,0.5873379707336426,0.6177334189414978,0.42416876554489136,0.3904433846473694,0.4566301703453064,0.4520743787288666,0.4184729754924774,0.39113593101501465,0.4789896011352539,0.4667198359966278,0.4212189018726349,0.39942213892936707,0.4798797070980072,0.4734094440937042,0.42961472272872925,0.41315212845802307,0.4692866802215576,0.47975456714630127,-8.08817333108891e-08,-0.04583064839243889,-0.07127457857131958,-0.0903548002243042,-0.10063131898641586,-0.03784019127488136,-0.0731142908334732,-0.08830326050519943,-0.0952475443482399,-0.02970682457089424,-0.06361397355794907,-0.06711582839488983,-0.06515759229660034,-0.027605392038822174,-0.057306159287691116,-0.04373976215720177,-0.029681021347641945,-0.02976912260055542,-0.03496786952018738,-0.01569167897105217,0.00026380596682429314
Right,0.16885018348693848,0.244371235370636,0.32592058181762695,0.3934497833251953,0.4364153742790222,0.28725847601890564,0.28635069727897644,0.2797479033470154,0.28526031970977783,0.2337561994791031,0.23542767763137817,0.23734402656555176,0.24242952466011047,0.18444563448429108,0.18458792567253113,0.19348040223121643,0.20193368196487427,0.13846273720264435,0.13946659862995148,0.15401151776313782,0.15993168950080872,0.6427832245826721,0.6258193850517273,0.5990102887153625,0.5883584022521973,0.6176645755767822,0.42376238107681274,0.3899255394935608,0.4555854797363281,0.4539126455783844,0.4159836173057556,0.3899642527103424,0.4792872667312622,0.4686340093612671,0.4183666706085205,0.39846232533454895,0.48042893409729004,0.4759831428527832,0.42755594849586487,0.41405969858169556,0.4716622829437256,0.48281824588775635,-6.254668960536947e-08,-0.04555584117770195,-0.07329569011926651,-0.09618866443634033,-0.11104346811771393,-0.03603862598538399,-0.07218888401985168,-0.08777616173028946,-0.09522220492362976,-0.029852641746401787,-0.06496657431125641,-0.0675608366727829,-0.06430702656507492,-0.030174752697348595,-0.06122032552957535,-0.04591221362352371,-0.030292097479104996,-0.03506556153297424,-0.04278186708688736,-0.023938005790114403,-0.007698949426412582
Right,0.16740354895591736,0.24270127713680267,0.3249261677265167,0.3930777907371521,0.4345865249633789,0.2872389853000641,0.2862324118614197,0.2798261046409607,0.2855094075202942,0.23402318358421326,0.23555776476860046,0.237582266330719,0.24272355437278748,0.18501299619674683,0.1854178011417389,0.19371521472930908,0.20229759812355042,0.139134481549263,0.1394960582256317,0.15390931069850922,0.1603667289018631,0.6395204067230225,0.6229484677314758,0.5988156199455261,0.5874309539794922,0.6182841062545776,0.42726218700408936,0.38952651619911194,0.45767733454704285,0.45707792043685913,0.4189223647117615,0.38891926407814026,0.4805853068828583,0.47198209166526794,0.4204556345939636,0.3975925147533417,0.4813198447227478,0.4793993830680847,0.4279208481311798,0.41313204169273376,0.471126914024353,0.4834739565849304,-6.98522413244973e-08,-0.04504406452178955,-0.07301954925060272,-0.09595850110054016,-0.11075390875339508,-0.03799932450056076,-0.07388179749250412,-0.08883853256702423,-0.09591169655323029,-0.031247034668922424,-0.06628429889678955,-0.06808622181415558,-0.0644659772515297,-0.03064858727157116,-0.060790546238422394,-0.04432964324951172,-0.028218664228916168,-0.034513458609580994,-0.041102275252342224,-0.02169059030711651,-0.005360545124858618
Right,0.16687440872192383,0.24106311798095703,0.3219495713710785,0.3913080096244812,0.43512600660324097,0.28189411759376526,0.28295743465423584,0.2753954529762268,0.2788326144218445,0.22946584224700928,0.2312495857477188,0.23402301967144012,0.2384912371635437,0.18135963380336761,0.18037715554237366,0.19063863158226013,0.19936545193195343,0.13691310584545135,0.13560153543949127,0.1513596475124359,0.15831032395362854,0.6390916109085083,0.6183596849441528,0.5886703729629517,0.5793708562850952,0.610862672328949,0.42447227239608765,0.38583213090896606,0.45324382185935974,0.45610105991363525,0.4158424139022827,0.38747406005859375,0.47642040252685547,0.4711364805698395,0.41928789019584656,0.39777034521102905,0.48132380843162537,0.4839506447315216,0.4289373457431793,0.4151046872138977,0.4734833240509033,0.4868869483470917,-5.8544305403529506e-08,-0.04242865368723869,-0.06887234002351761,-0.09061245620250702,-0.10435296595096588,-0.03815954551100731,-0.07246323674917221,-0.08552651107311249,-0.09146728366613388,-0.032358571887016296,-0.06919164955615997,-0.07265830039978027,-0.07002189010381699,-0.03183255344629288,-0.06360706686973572,-0.048410043120384216,-0.032682936638593674,-0.0353095680475235,-0.044630154967308044,-0.026979180052876472,-0.011349189095199108
Right,0.16557785868644714,0.23986628651618958,0.32190898060798645,0.392015278339386,0.4343460202217102,0.2799663543701172,0.28371766209602356,0.2745705842971802,0.27820250391960144,0.22857309877872467,0.23269568383693695,0.23362427949905396,0.23733237385749817,0.18082647025585175,0.18163315951824188,0.19023017585277557,0.19905029237270355,0.1373920440673828,0.13650892674922943,0.1516227424144745,0.15833894908428192,0.6406376361846924,0.6204826831817627,0.5905838012695312,0.5802928805351257,0.6116017699241638,0.4239874482154846,0.3875231146812439,0.4546484649181366,0.45398426055908203,0.4158687889575958,0.38807857036590576,0.4752841591835022,0.46765175461769104,0.4185273051261902,0.3980454206466675,0.48007723689079285,0.47881317138671875,0.42711079120635986,0.41402602195739746,0.47192272543907166,0.484110027551651,-8.312575516811194e-08,-0.04449182748794556,-0.07061288505792618,-0.09102986752986908,-0.103187195956707,-0.037744082510471344,-0.0726538747549057,-0.08798806369304657,-0.09555547684431076,-0.03047291561961174,-0.06565870344638824,-0.0699320062994957,-0.06813016533851624,-0.028875496238470078,-0.05896926671266556,-0.04539581760764122,-0.031097721308469772,-0.031470876187086105,-0.03804468736052513,-0.019990768283605576,-0.004581874702125788
Right,0.1676378846168518,0.24123232066631317,0.3231620490550995,0.3912245035171509,0.43697625398635864,0.27930131554603577,0.2856481969356537,0.2766342759132385,0.2784005403518677,0.2288636714220047,0.23649457097053528,0.2365809828042984,0.2382030040025711,0.18256860971450806,0.18684712052345276,0.19438180327415466,0.19961288571357727,0.13927176594734192,0.14159831404685974,0.15597864985466003,0.15919625759124756,0.6352611780166626,0.6162532567977905,0.5851690173149109,0.5725992321968079,0.5986157059669495,0.42459022998809814,0.38723108172416687,0.4520438611507416,0.45255106687545776,0.41709932684898376,0.38945654034614563,0.47477301955223083,0.46707311272621155,0.41999632120132446,0.3986291289329529,0.47724074125289917,0.474896103143692,0.4292590320110321,0.4106479585170746,0.4652215242385864,0.47709983587265015,-1.3729767545100913e-07,-0.04124297574162483,-0.06494877487421036,-0.0836862176656723,-0.09470638632774353,-0.035283926874399185,-0.06844679266214371,-0.08220892399549484,-0.08878184854984283,-0.02972300723195076,-0.06257845461368561,-0.06572428345680237,-0.06378830969333649,-0.029642924666404724,-0.05868259817361832,-0.04480036348104477,-0.030801961198449135,-0.033458031713962555,-0.040405429899692535,-0.02207263372838497,-0.00664104986935854
Right,0.17264118790626526,0.24656084179878235,0.32603976130485535,0.39304906129837036,0.4371548891067505,0.2861257791519165,0.28488224744796753,0.2778313159942627,0.2801075279712677,0.23502764105796814,0.23500241339206696,0.2368394285440445,0.24192659556865692,0.18864239752292633,0.18797321617603302,0.19561290740966797,0.20334428548812866,0.14472696185112,0.14527446031570435,0.15696193277835846,0.1625712513923645,0.6383908987045288,0.6204113364219666,0.5859808921813965,0.5694372653961182,0.5990390181541443,0.434081494808197,0.3943789005279541,0.46054941415786743,0.46517741680145264,0.4245481491088867,0.39318063855171204,0.4817236661911011,0.4750780761241913,0.4259740114212036,0.40168073773384094,0.481240838766098,0.4807945489883423,0.432418555021286,0.415169358253479,0.4687119722366333,0.48075607419013977,-1.5163809052864963e-07,-0.03798965364694595,-0.061563827097415924,-0.08175789564847946,-0.09476684778928757,-0.031353335827589035,-0.06329260766506195,-0.07567833364009857,-0.08135125041007996,-0.02700064890086651,-0.0567014217376709,-0.05498950928449631,-0.04927386716008186,-0.028483962640166283,-0.0555562786757946,-0.038196053355932236,-0.021674247458577156,-0.03396693617105484,-0.04127883538603783,-0.02286260761320591,-0.006894375663250685
Right,0.187926784157753,0.2601669430732727,0.33469223976135254,0.3951166272163391,0.4384725093841553,0.28423452377319336,0.28928208351135254,0.2815958261489868,0.28071486949920654,0.23592451214790344,0.23880434036254883,0.24086102843284607,0.24252790212631226,0.19150254130363464,0.19277074933052063,0.20097997784614563,0.20514151453971863,0.14918936789035797,0.15194830298423767,0.16264712810516357,0.1652783751487732,0.6567943692207336,0.6366278529167175,0.5950262546539307,0.5751551389694214,0.6041682958602905,0.4514988362789154,0.41884303092956543,0.48941540718078613,0.5039086937904358,0.4407917261123657,0.41780152916908264,0.5042667388916016,0.5075600743293762,0.4437214136123657,0.4257856607437134,0.5016652941703796,0.5060818791389465,0.45195960998535156,0.4356650114059448,0.4855046272277832,0.4970178008079529,-2.1876032008094626e-07,-0.03272733837366104,-0.054310884326696396,-0.07437591254711151,-0.08878244459629059,-0.02622256428003311,-0.056122515350580215,-0.06992318481206894,-0.07737347483634949,-0.0248594731092453,-0.054217468947172165,-0.05571765825152397,-0.052379317581653595,-0.02857016585767269,-0.05619080737233162,-0.04279800131917,-0.028577815741300583,-0.03556174039840698,-0.045149557292461395,-0.029410898685455322,-0.015079889446496964
Right,0.18329408764839172,0.25644609332084656,0.3302026391029358,0.3914121091365814,0.43829619884490967,0.29368534684181213,0.29051539301872253,0.28158265352249146,0.2856706380844116,0.24482674896717072,0.24393799901008606,0.24330593645572662,0.2488461434841156,0.1990550458431244,0.19800877571105957,0.20434537529945374,0.21250233054161072,0.15603378415107727,0.15751954913139343,0.16610053181648254,0.17056632041931152,0.6688679456710815,0.6461513638496399,0.6051161289215088,0.5859773755073547,0.6074816584587097,0.4638504683971405,0.4364420771598816,0.5055961608886719,0.5113401412963867,0.4507644772529602,0.42589181661605835,0.5131803154945374,0.5106759667396545,0.45252856612205505,0.4392620325088501,0.5159854292869568,0.514452338218689,0.46093231439590454,0.45158255100250244,0.5028079748153687,0.510835587978363,-1.8956870917463675e-07,-0.033057503402233124,-0.054998137056827545,-0.07510620355606079,-0.08864452689886093,-0.02560601197183132,-0.0557890348136425,-0.06702267378568649,-0.0728980079293251,-0.024352408945560455,-0.05563423037528992,-0.054143037647008896,-0.04765884578227997,-0.02845175936818123,-0.057240426540374756,-0.03973134607076645,-0.022244812920689583,-0.03609596937894821,-0.04527853801846504,-0.027306552976369858,-0.011055562645196915
